"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
43019,2017-04-01,107,0,"Dados Históricos","actual","histórico",NA,NA
43019,2003-08-01,132,0,"Dados Históricos","actual","histórico",NA,NA
43019,2006-11-01,93,0,"Dados Históricos","actual","histórico",NA,NA
43019,2006-02-01,142,0,"Dados Históricos","actual","histórico",NA,NA
43019,2016-12-01,98,0,"Dados Históricos","actual","histórico",NA,NA
43019,2005-12-01,148,0,"Dados Históricos","actual","histórico",NA,NA
43019,2012-08-01,110,0,"Dados Históricos","actual","histórico",NA,NA
43019,2019-03-01,94,0,"Dados Históricos","actual","histórico",NA,NA
43019,2014-07-01,121,0,"Dados Históricos","actual","histórico",NA,NA
43019,2004-03-01,167,0,"Dados Históricos","actual","histórico",NA,NA
43019,2003-02-01,144,0,"Dados Históricos","actual","histórico",NA,NA
43019,2016-02-01,108,0,"Dados Históricos","actual","histórico",NA,NA
43019,2012-12-01,100,0,"Dados Históricos","actual","histórico",NA,NA
43019,2012-11-01,80,0,"Dados Históricos","actual","histórico",NA,NA
43019,2010-09-01,108,0,"Dados Históricos","actual","histórico",NA,NA
43019,2004-11-01,165,0,"Dados Históricos","actual","histórico",NA,NA
43019,2005-08-01,145,0,"Dados Históricos","actual","histórico",NA,NA
43019,2015-08-01,112,0,"Dados Históricos","actual","histórico",NA,NA
43019,2014-05-01,112,0,"Dados Históricos","actual","histórico",NA,NA
43019,2010-11-01,104,0,"Dados Históricos","actual","histórico",NA,NA
43019,2009-11-01,91,0,"Dados Históricos","actual","histórico",NA,NA
43019,2014-02-01,119,0,"Dados Históricos","actual","histórico",NA,NA
43019,2004-08-01,143,0,"Dados Históricos","actual","histórico",NA,NA
43019,2004-09-01,159,0,"Dados Históricos","actual","histórico",NA,NA
43019,2017-11-01,104,0,"Dados Históricos","actual","histórico",NA,NA
43019,2003-10-01,159,0,"Dados Históricos","actual","histórico",NA,NA
43019,2021-01-01,133,0,"Dados Históricos","actual","histórico",NA,NA
43019,2005-07-01,158,0,"Dados Históricos","actual","histórico",NA,NA
43019,2002-05-01,146,0,"Dados Históricos","actual","histórico",NA,NA
43019,2006-03-01,140,0,"Dados Históricos","actual","histórico",NA,NA
43019,2011-09-01,113,0,"Dados Históricos","actual","histórico",NA,NA
43019,2018-01-01,106,0,"Dados Históricos","actual","histórico",NA,NA
43019,2010-01-01,99,0,"Dados Históricos","actual","histórico",NA,NA
43019,2007-05-01,141,0,"Dados Históricos","actual","histórico",NA,NA
43019,2006-08-01,135,0,"Dados Históricos","actual","histórico",NA,NA
43019,2006-12-01,131,0,"Dados Históricos","actual","histórico",NA,NA
43019,2006-04-01,132,0,"Dados Históricos","actual","histórico",NA,NA
43019,2022-06-01,115,0,"Dados Históricos","actual","histórico",NA,NA
43019,2015-10-01,117,0,"Dados Históricos","actual","histórico",NA,NA
43019,2018-05-01,124,0,"Dados Históricos","actual","histórico",NA,NA
43019,2005-04-01,141,0,"Dados Históricos","actual","histórico",NA,NA
43019,2007-09-01,100,0,"Dados Históricos","actual","histórico",NA,NA
