"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
41021,2015-06-01,252,0,"Dados Históricos","actual","histórico",NA,NA
41021,2004-02-01,222,0,"Dados Históricos","actual","histórico",NA,NA
41021,2015-02-01,205,0,"Dados Históricos","actual","histórico",NA,NA
41021,2008-04-01,284,0,"Dados Históricos","actual","histórico",NA,NA
41021,2001-09-01,294,0,"Dados Históricos","actual","histórico",NA,NA
41021,2011-10-01,179,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-02-01,200,0,"Dados Históricos","actual","histórico",NA,NA
41021,2004-04-01,237,0,"Dados Históricos","actual","histórico",NA,NA
41021,2015-08-01,246,0,"Dados Históricos","actual","histórico",NA,NA
41021,2019-06-01,223,0,"Dados Históricos","actual","histórico",NA,NA
41021,2013-02-01,200,0,"Dados Históricos","actual","histórico",NA,NA
41021,2004-03-01,261,0,"Dados Históricos","actual","histórico",NA,NA
41021,2016-11-01,194,0,"Dados Históricos","actual","histórico",NA,NA
41021,2013-04-01,219,0,"Dados Históricos","actual","histórico",NA,NA
41021,2008-11-01,209,0,"Dados Históricos","actual","histórico",NA,NA
41021,2005-09-01,272,0,"Dados Históricos","actual","histórico",NA,NA
41021,2016-06-01,260,0,"Dados Históricos","actual","histórico",NA,NA
41021,2018-12-01,233,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-11-01,209,0,"Dados Históricos","actual","histórico",NA,NA
41021,2007-09-01,208,0,"Dados Históricos","actual","histórico",NA,NA
41021,2016-03-01,280,0,"Dados Históricos","actual","histórico",NA,NA
41021,2000-10-01,283,0,"Dados Históricos","actual","histórico",NA,NA
41021,2009-12-01,228,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-03-01,242,0,"Dados Históricos","actual","histórico",NA,NA
41021,2009-07-01,188,0,"Dados Históricos","actual","histórico",NA,NA
41021,2012-03-01,265,0,"Dados Históricos","actual","histórico",NA,NA
41021,2008-08-01,234,0,"Dados Históricos","actual","histórico",NA,NA
41021,2012-10-01,214,0,"Dados Históricos","actual","histórico",NA,NA
41021,2017-02-01,194,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-09-01,209,0,"Dados Históricos","actual","histórico",NA,NA
41021,2008-03-01,271,0,"Dados Históricos","actual","histórico",NA,NA
41021,2013-12-01,209,0,"Dados Históricos","actual","histórico",NA,NA
41021,2010-04-01,223,0,"Dados Históricos","actual","histórico",NA,NA
41021,2002-10-01,227,0,"Dados Históricos","actual","histórico",NA,NA
41021,2010-09-01,209,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-07-01,270,0,"Dados Históricos","actual","histórico",NA,NA
41021,2020-12-01,190,0,"Dados Históricos","actual","histórico",NA,NA
41021,2022-03-01,252,0,"Dados Históricos","actual","histórico",NA,NA
41021,2016-10-01,205,0,"Dados Históricos","actual","histórico",NA,NA
41021,2009-03-01,229,0,"Dados Históricos","actual","histórico",NA,NA
41021,2010-07-01,227,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-10-01,243,0,"Dados Históricos","actual","histórico",NA,NA
41021,2019-09-01,206,0,"Dados Históricos","actual","histórico",NA,NA
41021,2002-06-01,288,0,"Dados Históricos","actual","histórico",NA,NA
41021,2016-05-01,235,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-05-01,213,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-06-01,227,0,"Dados Históricos","actual","histórico",NA,NA
41021,2002-09-01,280,0,"Dados Históricos","actual","histórico",NA,NA
41021,2017-12-01,197,0,"Dados Históricos","actual","histórico",NA,NA
41021,2005-12-01,242,0,"Dados Históricos","actual","histórico",NA,NA
41021,2001-01-01,245,0,"Dados Históricos","actual","histórico",NA,NA
41021,2020-01-01,216,0,"Dados Históricos","actual","histórico",NA,NA
41021,2011-07-01,230,0,"Dados Históricos","actual","histórico",NA,NA
41021,2011-09-01,234,0,"Dados Históricos","actual","histórico",NA,NA
41021,2015-01-01,213,0,"Dados Históricos","actual","histórico",NA,NA
41021,2000-01-01,264,0,"Dados Históricos","actual","histórico",NA,NA
41021,2008-12-01,236,0,"Dados Históricos","actual","histórico",NA,NA
41021,2012-05-01,232,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-04-01,210,0,"Dados Históricos","actual","histórico",NA,NA
41021,2004-09-01,265,0,"Dados Históricos","actual","histórico",NA,NA
41021,2018-10-01,224,0,"Dados Históricos","actual","histórico",NA,NA
41021,2020-08-01,199,0,"Dados Históricos","actual","histórico",NA,NA
41021,2013-10-01,207,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-07-01,226,0,"Dados Históricos","actual","histórico",NA,NA
41021,2004-05-01,283,0,"Dados Históricos","actual","histórico",NA,NA
41021,2016-12-01,221,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-07-01,209,0,"Dados Históricos","actual","histórico",NA,NA
41021,2000-04-01,286,0,"Dados Históricos","actual","histórico",NA,NA
41021,2018-07-01,244,0,"Dados Históricos","actual","histórico",NA,NA
41021,2022-01-01,212,0,"Dados Históricos","actual","histórico",NA,NA
41021,2008-01-01,241,0,"Dados Históricos","actual","histórico",NA,NA
41021,2012-01-01,234,0,"Dados Históricos","actual","histórico",NA,NA
41021,2012-08-01,197,0,"Dados Históricos","actual","histórico",NA,NA
41021,2023-04-01,223,0,"Dados Históricos","actual","histórico",NA,NA
41021,2017-01-01,218,0,"Dados Históricos","actual","histórico",NA,NA
41021,2003-08-01,234,0,"Dados Históricos","actual","histórico",NA,NA
41021,2018-01-01,267,0,"Dados Históricos","actual","histórico",NA,NA
41021,2018-02-01,196,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-05-01,256,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-02-01,236,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-01-01,216,0,"Dados Históricos","actual","histórico",NA,NA
41021,2010-06-01,220,0,"Dados Históricos","actual","histórico",NA,NA
41021,2002-02-01,228,0,"Dados Históricos","actual","histórico",NA,NA
41021,2015-07-01,216,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-10-01,190,0,"Dados Históricos","actual","histórico",NA,NA
41021,2003-12-01,228,0,"Dados Históricos","actual","histórico",NA,NA
41021,2017-07-01,245,0,"Dados Históricos","actual","histórico",NA,NA
41021,2016-01-01,234,0,"Dados Históricos","actual","histórico",NA,NA
41021,2013-01-01,219,0,"Dados Históricos","actual","histórico",NA,NA
41021,2000-12-01,262,0,"Dados Históricos","actual","histórico",NA,NA
41021,2003-06-01,239,0,"Dados Históricos","actual","histórico",NA,NA
41021,2003-03-01,225,0,"Dados Históricos","actual","histórico",NA,NA
41021,2008-05-01,284,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-03-01,230,0,"Dados Históricos","actual","histórico",NA,NA
41021,2001-08-01,292,0,"Dados Históricos","actual","histórico",NA,NA
41021,2017-10-01,195,0,"Dados Históricos","actual","histórico",NA,NA
41021,2007-11-01,219,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-02-01,206,0,"Dados Históricos","actual","histórico",NA,NA
41021,2018-06-01,212,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-05-01,236,0,"Dados Históricos","actual","histórico",NA,NA
41021,2012-09-01,208,0,"Dados Históricos","actual","histórico",NA,NA
41021,2020-06-01,220,0,"Dados Históricos","actual","histórico",NA,NA
41021,2013-06-01,207,0,"Dados Históricos","actual","histórico",NA,NA
41021,2016-07-01,214,0,"Dados Históricos","actual","histórico",NA,NA
41021,2023-09-01,188,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-10-01,207,0,"Dados Históricos","actual","histórico",NA,NA
41021,2022-07-01,239,0,"Dados Históricos","actual","histórico",NA,NA
41021,2022-10-01,180,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-01-01,235,0,"Dados Históricos","actual","histórico",NA,NA
41021,2001-07-01,270,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-04-01,217,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-01-01,236,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-11-01,235,0,"Dados Históricos","actual","histórico",NA,NA
41021,2023-02-01,206,0,"Dados Históricos","actual","histórico",NA,NA
41021,2012-11-01,200,0,"Dados Históricos","actual","histórico",NA,NA
41021,2000-06-01,287,0,"Dados Históricos","actual","histórico",NA,NA
41021,2018-08-01,215,0,"Dados Históricos","actual","histórico",NA,NA
41021,2020-07-01,206,0,"Dados Históricos","actual","histórico",NA,NA
41021,2004-01-01,235,0,"Dados Históricos","actual","histórico",NA,NA
41021,2000-08-01,297,0,"Dados Históricos","actual","histórico",NA,NA
41021,2015-09-01,227,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-12-01,204,0,"Dados Históricos","actual","histórico",NA,NA
41021,2007-06-01,240,0,"Dados Históricos","actual","histórico",NA,NA
41021,2016-02-01,232,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-04-01,249,0,"Dados Históricos","actual","histórico",NA,NA
41021,2011-05-01,248,0,"Dados Históricos","actual","histórico",NA,NA
41021,2019-10-01,187,0,"Dados Históricos","actual","histórico",NA,NA
41021,2023-06-01,209,0,"Dados Históricos","actual","histórico",NA,NA
41021,2007-08-01,251,0,"Dados Históricos","actual","histórico",NA,NA
41021,2008-07-01,211,0,"Dados Históricos","actual","histórico",NA,NA
41021,2001-11-01,250,0,"Dados Históricos","actual","histórico",NA,NA
41021,2022-05-01,227,0,"Dados Históricos","actual","histórico",NA,NA
41021,2005-04-01,288,0,"Dados Históricos","actual","histórico",NA,NA
41021,2001-12-01,267,0,"Dados Históricos","actual","histórico",NA,NA
41021,2000-02-01,285,0,"Dados Históricos","actual","histórico",NA,NA
41021,2007-12-01,240,0,"Dados Históricos","actual","histórico",NA,NA
41021,2010-12-01,220,0,"Dados Históricos","actual","histórico",NA,NA
41021,2001-10-01,284,0,"Dados Históricos","actual","histórico",NA,NA
41021,2015-10-01,192,0,"Dados Históricos","actual","histórico",NA,NA
41021,2001-06-01,274,0,"Dados Históricos","actual","histórico",NA,NA
41021,2005-05-01,292,0,"Dados Históricos","actual","histórico",NA,NA
41021,2001-02-01,254,0,"Dados Históricos","actual","histórico",NA,NA
41021,2023-12-01,192,0,"Dados Históricos","actual","histórico",NA,NA
41021,2009-11-01,186,0,"Dados Históricos","actual","histórico",NA,NA
41021,2020-04-01,228,0,"Dados Históricos","actual","histórico",NA,NA
41021,2021-06-01,212,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-03-01,256,0,"Dados Históricos","actual","histórico",NA,NA
41021,2012-06-01,206,0,"Dados Históricos","actual","histórico",NA,NA
41021,2000-09-01,272,0,"Dados Históricos","actual","histórico",NA,NA
41021,2019-11-01,183,0,"Dados Históricos","actual","histórico",NA,NA
41021,2013-07-01,244,0,"Dados Históricos","actual","histórico",NA,NA
41021,2009-06-01,246,0,"Dados Históricos","actual","histórico",NA,NA
41021,2017-05-01,269,0,"Dados Históricos","actual","histórico",NA,NA
41021,2022-11-01,183,0,"Dados Históricos","actual","histórico",NA,NA
41021,2003-01-01,259,0,"Dados Históricos","actual","histórico",NA,NA
41021,2017-03-01,275,0,"Dados Históricos","actual","histórico",NA,NA
41021,2003-05-01,246,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-11-01,193,0,"Dados Históricos","actual","histórico",NA,NA
41021,2010-03-01,266,0,"Dados Históricos","actual","histórico",NA,NA
41021,2013-08-01,210,0,"Dados Históricos","actual","histórico",NA,NA
41021,2012-12-01,205,0,"Dados Históricos","actual","histórico",NA,NA
41021,2022-02-01,189,0,"Dados Históricos","actual","histórico",NA,NA
41021,2007-02-01,256,0,"Dados Históricos","actual","histórico",NA,NA
41021,2018-11-01,181,0,"Dados Históricos","actual","histórico",NA,NA
41021,2005-02-01,232,0,"Dados Históricos","actual","histórico",NA,NA
41021,2004-06-01,236,0,"Dados Históricos","actual","histórico",NA,NA
41021,2019-12-01,212,0,"Dados Históricos","actual","histórico",NA,NA
41021,2009-08-01,257,0,"Dados Históricos","actual","histórico",NA,NA
41021,2022-12-01,210,0,"Dados Históricos","actual","histórico",NA,NA
41021,2020-11-01,195,0,"Dados Históricos","actual","histórico",NA,NA
41021,2000-07-01,284,0,"Dados Históricos","actual","histórico",NA,NA
41021,2019-03-01,220,0,"Dados Históricos","actual","histórico",NA,NA
41021,2019-05-01,228,0,"Dados Históricos","actual","histórico",NA,NA
41021,2011-04-01,225,0,"Dados Históricos","actual","histórico",NA,NA
41021,2007-07-01,241,0,"Dados Históricos","actual","histórico",NA,NA
41021,2003-11-01,204,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-08-01,275,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-12-01,233,0,"Dados Históricos","actual","histórico",NA,NA
41021,2002-03-01,259,0,"Dados Históricos","actual","histórico",NA,NA
41021,2023-05-01,232,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-06-01,212,0,"Dados Históricos","actual","histórico",NA,NA
41021,2000-11-01,260,0,"Dados Históricos","actual","histórico",NA,NA
41021,2008-06-01,229,0,"Dados Históricos","actual","histórico",NA,NA
41021,2015-12-01,227,0,"Dados Históricos","actual","histórico",NA,NA
41021,2005-01-01,255,0,"Dados Históricos","actual","histórico",NA,NA
41021,2006-09-01,255,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-08-01,208,0,"Dados Históricos","actual","histórico",NA,NA
41021,2011-02-01,213,0,"Dados Históricos","actual","histórico",NA,NA
41021,2010-08-01,207,0,"Dados Históricos","actual","histórico",NA,NA
41021,2011-06-01,209,0,"Dados Históricos","actual","histórico",NA,NA
41021,2022-09-01,168,0,"Dados Históricos","actual","histórico",NA,NA
41021,2015-04-01,253,0,"Dados Históricos","actual","histórico",NA,NA
41021,2004-07-01,274,0,"Dados Históricos","actual","histórico",NA,NA
41021,2007-05-01,248,0,"Dados Históricos","actual","histórico",NA,NA
41021,2014-09-01,189,0,"Dados Históricos","actual","histórico",NA,NA
41021,2009-01-01,292,0,"Dados Históricos","actual","histórico",NA,NA
41021,2009-09-01,251,0,"Dados Históricos","actual","histórico",NA,NA
