"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
24005,2020-10-01,183,0,"Dados Históricos","actual","histórico",NA,NA
24005,2000-10-01,220,0,"Dados Históricos","actual","histórico",NA,NA
24005,2022-03-01,221,0,"Dados Históricos","actual","histórico",NA,NA
24005,2000-06-01,327,0,"Dados Históricos","actual","histórico",NA,NA
24005,2019-05-01,245,0,"Dados Históricos","actual","histórico",NA,NA
24005,2010-06-01,202,0,"Dados Históricos","actual","histórico",NA,NA
24005,2011-11-01,167,0,"Dados Históricos","actual","histórico",NA,NA
24005,2017-03-01,232,0,"Dados Históricos","actual","histórico",NA,NA
24005,2017-05-01,212,0,"Dados Históricos","actual","histórico",NA,NA
24005,2008-04-01,250,0,"Dados Históricos","actual","histórico",NA,NA
24005,2003-10-01,217,0,"Dados Históricos","actual","histórico",NA,NA
24005,2009-12-01,201,0,"Dados Históricos","actual","histórico",NA,NA
24005,2006-09-01,231,0,"Dados Históricos","actual","histórico",NA,NA
24005,2003-11-01,245,0,"Dados Históricos","actual","histórico",NA,NA
24005,2002-10-01,283,0,"Dados Históricos","actual","histórico",NA,NA
24005,2005-07-01,298,0,"Dados Históricos","actual","histórico",NA,NA
24005,2000-07-01,299,0,"Dados Históricos","actual","histórico",NA,NA
24005,2018-09-01,215,0,"Dados Históricos","actual","histórico",NA,NA
24005,2021-03-01,215,0,"Dados Históricos","actual","histórico",NA,NA
24005,2011-10-01,186,0,"Dados Históricos","actual","histórico",NA,NA
24005,2019-01-01,213,0,"Dados Históricos","actual","histórico",NA,NA
24005,2000-12-01,170,0,"Dados Históricos","actual","histórico",NA,NA
24005,2023-06-01,193,0,"Dados Históricos","actual","histórico",NA,NA
24005,2020-01-01,227,0,"Dados Históricos","actual","histórico",NA,NA
24005,2021-09-01,212,0,"Dados Históricos","actual","histórico",NA,NA
24005,2021-07-01,217,0,"Dados Históricos","actual","histórico",NA,NA
24005,2013-10-01,211,0,"Dados Históricos","actual","histórico",NA,NA
24005,2000-02-01,284,0,"Dados Históricos","actual","histórico",NA,NA
24005,2005-03-01,277,0,"Dados Históricos","actual","histórico",NA,NA
24005,2012-07-01,227,0,"Dados Históricos","actual","histórico",NA,NA
24005,2021-05-01,225,0,"Dados Históricos","actual","histórico",NA,NA
24005,2020-08-01,203,0,"Dados Históricos","actual","histórico",NA,NA
24005,2006-04-01,273,0,"Dados Históricos","actual","histórico",NA,NA
24005,2018-08-01,223,0,"Dados Históricos","actual","histórico",NA,NA
24005,2016-02-01,206,0,"Dados Históricos","actual","histórico",NA,NA
24005,2017-11-01,231,0,"Dados Históricos","actual","histórico",NA,NA
24005,2016-04-01,248,0,"Dados Históricos","actual","histórico",NA,NA
24005,2009-02-01,194,0,"Dados Históricos","actual","histórico",NA,NA
24005,2019-07-01,214,0,"Dados Históricos","actual","histórico",NA,NA
24005,2022-09-01,179,0,"Dados Históricos","actual","histórico",NA,NA
24005,2011-06-01,264,0,"Dados Históricos","actual","histórico",NA,NA
24005,2016-11-01,188,0,"Dados Históricos","actual","histórico",NA,NA
24005,2022-01-01,173,0,"Dados Históricos","actual","histórico",NA,NA
