"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
31067,2003-11-01,110,0,"Dados Históricos","actual","histórico",NA,NA
31067,2018-06-01,78,0,"Dados Históricos","actual","histórico",NA,NA
31067,2019-06-01,85,0,"Dados Históricos","actual","histórico",NA,NA
31067,2020-05-01,68,0,"Dados Históricos","actual","histórico",NA,NA
31067,2004-06-01,110,0,"Dados Históricos","actual","histórico",NA,NA
31067,2022-12-01,68,0,"Dados Históricos","actual","histórico",NA,NA
31067,2016-10-01,59,0,"Dados Históricos","actual","histórico",NA,NA
31067,2019-07-01,67,0,"Dados Históricos","actual","histórico",NA,NA
31067,2018-01-01,74,0,"Dados Históricos","actual","histórico",NA,NA
31067,2020-03-01,78,0,"Dados Históricos","actual","histórico",NA,NA
31067,2011-11-01,67,0,"Dados Históricos","actual","histórico",NA,NA
31067,2004-12-01,99,0,"Dados Históricos","actual","histórico",NA,NA
31067,2023-08-01,55,0,"Dados Históricos","actual","histórico",NA,NA
31067,2012-11-01,67,0,"Dados Históricos","actual","histórico",NA,NA
31067,2001-02-01,74,0,"Dados Históricos","actual","histórico",NA,NA
31067,2023-01-01,61,0,"Dados Históricos","actual","histórico",NA,NA
31067,2013-06-01,76,0,"Dados Históricos","actual","histórico",NA,NA
31067,2012-07-01,79,0,"Dados Históricos","actual","histórico",NA,NA
31067,2019-04-01,68,0,"Dados Históricos","actual","histórico",NA,NA
31067,2019-05-01,72,0,"Dados Históricos","actual","histórico",NA,NA
31067,2003-10-01,92,0,"Dados Históricos","actual","histórico",NA,NA
31067,2005-01-01,93,0,"Dados Históricos","actual","histórico",NA,NA
31067,2000-10-01,91,0,"Dados Históricos","actual","histórico",NA,NA
31067,2013-08-01,68,0,"Dados Históricos","actual","histórico",NA,NA
31067,2010-01-01,85,0,"Dados Históricos","actual","histórico",NA,NA
31067,2009-10-01,89,0,"Dados Históricos","actual","histórico",NA,NA
31067,2001-06-01,98,0,"Dados Históricos","actual","histórico",NA,NA
31067,2020-07-01,67,0,"Dados Históricos","actual","histórico",NA,NA
31067,2002-07-01,92,0,"Dados Históricos","actual","histórico",NA,NA
31067,2018-05-01,86,0,"Dados Históricos","actual","histórico",NA,NA
31067,2004-10-01,110,0,"Dados Históricos","actual","histórico",NA,NA
31067,2005-11-01,99,0,"Dados Históricos","actual","histórico",NA,NA
31067,2012-08-01,66,0,"Dados Históricos","actual","histórico",NA,NA
31067,2005-12-01,83,0,"Dados Históricos","actual","histórico",NA,NA
31067,2007-10-01,93,0,"Dados Históricos","actual","histórico",NA,NA
31067,2021-05-01,65,0,"Dados Históricos","actual","histórico",NA,NA
31067,2009-11-01,84,0,"Dados Históricos","actual","histórico",NA,NA
31067,2001-07-01,104,0,"Dados Históricos","actual","histórico",NA,NA
31067,2018-10-01,76,0,"Dados Históricos","actual","histórico",NA,NA
31067,2007-12-01,82,0,"Dados Históricos","actual","histórico",NA,NA
31067,2017-04-01,62,0,"Dados Históricos","actual","histórico",NA,NA
31067,2012-06-01,71,0,"Dados Históricos","actual","histórico",NA,NA
31067,2011-04-01,80,0,"Dados Históricos","actual","histórico",NA,NA
31067,2002-03-01,89,0,"Dados Históricos","actual","histórico",NA,NA
31067,2016-02-01,68,0,"Dados Históricos","actual","histórico",NA,NA
31067,2001-03-01,121,0,"Dados Históricos","actual","histórico",NA,NA
31067,2005-03-01,124,0,"Dados Históricos","actual","histórico",NA,NA
31067,2000-03-01,65,0,"Dados Históricos","actual","histórico",NA,NA
31067,2021-10-01,59,0,"Dados Históricos","actual","histórico",NA,NA
31067,2012-02-01,66,0,"Dados Históricos","actual","histórico",NA,NA
31067,2000-06-01,67,0,"Dados Históricos","actual","histórico",NA,NA
31067,2009-06-01,87,0,"Dados Históricos","actual","histórico",NA,NA
31067,2003-03-01,101,0,"Dados Históricos","actual","histórico",NA,NA
31067,2008-10-01,111,0,"Dados Históricos","actual","histórico",NA,NA
31067,2010-02-01,71,0,"Dados Históricos","actual","histórico",NA,NA
31067,2014-10-01,63,0,"Dados Históricos","actual","histórico",NA,NA
31067,2015-07-01,63,0,"Dados Históricos","actual","histórico",NA,NA
31067,2018-03-01,74,0,"Dados Históricos","actual","histórico",NA,NA
31067,2001-09-01,93,0,"Dados Históricos","actual","histórico",NA,NA
31067,2023-11-01,54,0,"Dados Históricos","actual","histórico",NA,NA
31067,2006-01-01,107,0,"Dados Históricos","actual","histórico",NA,NA
31067,2018-12-01,83,0,"Dados Históricos","actual","histórico",NA,NA
31067,2022-09-01,52,0,"Dados Históricos","actual","histórico",NA,NA
31067,2022-02-01,58,0,"Dados Históricos","actual","histórico",NA,NA
