"cod_regsaude",".index",".value",".model_id",".model_desc",".key","tipo",".conf_lo",".conf_hi"
35095,2015-03-01,155,0,"Dados Históricos","actual","histórico",NA,NA
35095,2010-11-01,110,0,"Dados Históricos","actual","histórico",NA,NA
35095,2004-04-01,144,0,"Dados Históricos","actual","histórico",NA,NA
35095,2022-08-01,99,0,"Dados Históricos","actual","histórico",NA,NA
35095,2002-12-01,120,0,"Dados Históricos","actual","histórico",NA,NA
35095,2009-09-01,106,0,"Dados Históricos","actual","histórico",NA,NA
35095,2007-04-01,131,0,"Dados Históricos","actual","histórico",NA,NA
35095,2014-03-01,148,0,"Dados Históricos","actual","histórico",NA,NA
35095,2000-09-01,158,0,"Dados Históricos","actual","histórico",NA,NA
35095,2019-11-01,85,0,"Dados Históricos","actual","histórico",NA,NA
35095,2000-03-01,188,0,"Dados Históricos","actual","histórico",NA,NA
35095,2001-09-01,121,0,"Dados Históricos","actual","histórico",NA,NA
35095,2002-09-01,132,0,"Dados Históricos","actual","histórico",NA,NA
35095,2021-05-01,116,0,"Dados Históricos","actual","histórico",NA,NA
35095,2018-08-01,146,0,"Dados Históricos","actual","histórico",NA,NA
35095,2015-06-01,119,0,"Dados Históricos","actual","histórico",NA,NA
35095,2019-06-01,120,0,"Dados Históricos","actual","histórico",NA,NA
35095,2013-07-01,122,0,"Dados Históricos","actual","histórico",NA,NA
35095,2023-11-01,86,0,"Dados Históricos","actual","histórico",NA,NA
35095,2005-07-01,107,0,"Dados Históricos","actual","histórico",NA,NA
35095,2000-02-01,181,0,"Dados Históricos","actual","histórico",NA,NA
35095,2005-05-01,173,0,"Dados Históricos","actual","histórico",NA,NA
35095,2004-11-01,114,0,"Dados Históricos","actual","histórico",NA,NA
35095,2016-04-01,145,0,"Dados Históricos","actual","histórico",NA,NA
35095,2012-02-01,138,0,"Dados Históricos","actual","histórico",NA,NA
35095,2005-02-01,143,0,"Dados Históricos","actual","histórico",NA,NA
35095,2013-11-01,110,0,"Dados Históricos","actual","histórico",NA,NA
35095,2009-08-01,110,0,"Dados Históricos","actual","histórico",NA,NA
35095,2008-10-01,109,0,"Dados Históricos","actual","histórico",NA,NA
35095,2016-11-01,97,0,"Dados Históricos","actual","histórico",NA,NA
35095,2022-11-01,103,0,"Dados Históricos","actual","histórico",NA,NA
35095,2004-01-01,117,0,"Dados Históricos","actual","histórico",NA,NA
35095,2004-05-01,149,0,"Dados Históricos","actual","histórico",NA,NA
35095,2018-07-01,105,0,"Dados Históricos","actual","histórico",NA,NA
35095,2010-03-01,154,0,"Dados Históricos","actual","histórico",NA,NA
35095,2012-08-01,112,0,"Dados Históricos","actual","histórico",NA,NA
35095,2022-07-01,100,0,"Dados Históricos","actual","histórico",NA,NA
35095,2007-01-01,119,0,"Dados Históricos","actual","histórico",NA,NA
